gui/medium_true.png, 1190, 773, 543, 124, 0, 0, 0, 0
gui/medium_false.png, 1190, 899, 543, 124, 0, 0, 0, 0
gui/logo.png, 1, 1167, 982, 202, 0, 0, 0, 0
gui/large_true.png, 1190, 1025, 543, 124, 0, 0, 0, 0
gui/large_false.png, 1190, 1151, 543, 124, 0, 0, 0, 0
gui/human.png, 1506, 647, 419, 124, 0, 0, 0, 0
gui/hard.png, 1, 791, 419, 124, 0, 0, 0, 0
gui/gigantic_true.png, 985, 1277, 543, 124, 0, 0, 0, 0
gui/gigantic_false.png, 1, 1371, 543, 124, 0, 0, 0, 0
gui/flasher.png, 1, 917, 136, 136, 0, 0, 0, 0
gui/exit_u.png, 1530, 1277, 447, 124, 0, 0, 0, 0
gui/exit_d.png, 1, 1497, 447, 124, 0, 0, 0, 0
gui/easy.png, 546, 1371, 419, 124, 0, 0, 0, 0
gui/done_u.png, 1735, 773, 262, 124, 0, 0, 0, 0
gui/done_d.png, 1735, 899, 262, 124, 0, 0, 0, 0
gui/cancel_u.png, 139, 917, 363, 124, 0, 0, 0, 0
gui/cancel_d.png, 1, 1623, 363, 124, 0, 0, 0, 0
gui/average.png, 1, 1749, 419, 124, 0, 0, 0, 0
gui/audio_true.png, 422, 791, 80, 80, 0, 0, 0, 0
gui/audio_false.png, 529, 665, 80, 80, 0, 0, 0, 0
gui/add_u.png, 645, 413, 105, 124, 0, 0, 0, 0
gui/add_d.png, 1927, 647, 105, 124, 0, 0, 0, 0
face/9.png, 139, 1043, 112, 112, 0, 0, 0, 0
face/8.png, 253, 1043, 112, 112, 0, 0, 0, 0
face/7.png, 367, 1043, 112, 112, 0, 0, 0, 0
face/6.png, 1876, 253, 112, 112, 0, 0, 0, 0
face/52.png, 366, 1623, 112, 112, 0, 0, 0, 0
face/51.png, 450, 1497, 112, 112, 0, 0, 0, 0
face/50.png, 1, 1875, 112, 112, 0, 0, 0, 0
face/5.png, 115, 1875, 112, 112, 0, 0, 0, 0
face/49.png, 229, 1875, 112, 112, 0, 0, 0, 0
face/48.png, 343, 1875, 112, 112, 0, 0, 0, 0
face/47.png, 422, 1737, 112, 112, 0, 0, 0, 0
face/46.png, 480, 1611, 112, 112, 0, 0, 0, 0
face/45.png, 564, 1497, 112, 112, 0, 0, 0, 0
face/44.png, 457, 1851, 112, 112, 0, 0, 0, 0
face/43.png, 536, 1725, 112, 112, 0, 0, 0, 0
face/42.png, 594, 1611, 112, 112, 0, 0, 0, 0
face/41.png, 678, 1497, 112, 112, 0, 0, 0, 0
face/40.png, 571, 1839, 112, 112, 0, 0, 0, 0
face/4.png, 650, 1725, 112, 112, 0, 0, 0, 0
face/39.png, 708, 1611, 112, 112, 0, 0, 0, 0
face/38.png, 792, 1497, 112, 112, 0, 0, 0, 0
face/37.png, 685, 1839, 112, 112, 0, 0, 0, 0
face/36.png, 764, 1725, 112, 112, 0, 0, 0, 0
face/35.png, 822, 1611, 112, 112, 0, 0, 0, 0
face/34.png, 906, 1497, 112, 112, 0, 0, 0, 0
face/33.png, 799, 1839, 112, 112, 0, 0, 0, 0
face/32.png, 878, 1725, 112, 112, 0, 0, 0, 0
face/31.png, 936, 1611, 112, 112, 0, 0, 0, 0
face/30.png, 1020, 1403, 112, 112, 0, 0, 0, 0
face/3.png, 913, 1839, 112, 112, 0, 0, 0, 0
face/29.png, 992, 1725, 112, 112, 0, 0, 0, 0
face/28.png, 1050, 1517, 112, 112, 0, 0, 0, 0
face/27.png, 1134, 1403, 112, 112, 0, 0, 0, 0
face/26.png, 1027, 1839, 112, 112, 0, 0, 0, 0
face/25.png, 1106, 1631, 112, 112, 0, 0, 0, 0
face/24.png, 1164, 1517, 112, 112, 0, 0, 0, 0
face/23.png, 1248, 1403, 112, 112, 0, 0, 0, 0
face/22.png, 1735, 1025, 112, 112, 0, 0, 0, 0
face/21.png, 1735, 1139, 112, 112, 0, 0, 0, 0
face/20.png, 1849, 1025, 112, 112, 0, 0, 0, 0
face/2.png, 1849, 1139, 112, 112, 0, 0, 0, 0
face/19.png, 1141, 1745, 112, 112, 0, 0, 0, 0
face/18.png, 1220, 1631, 112, 112, 0, 0, 0, 0
face/17.png, 1278, 1517, 112, 112, 0, 0, 0, 0
face/16.png, 1362, 1403, 112, 112, 0, 0, 0, 0
face/15.png, 1141, 1859, 112, 112, 0, 0, 0, 0
face/14.png, 1255, 1745, 112, 112, 0, 0, 0, 0
face/13.png, 1334, 1631, 112, 112, 0, 0, 0, 0
face/12.png, 1392, 1517, 112, 112, 0, 0, 0, 0
face/11.png, 1476, 1403, 112, 112, 0, 0, 0, 0
face/10.png, 1255, 1859, 112, 112, 0, 0, 0, 0
face/1.png, 1369, 1745, 112, 112, 0, 0, 0, 0
face/0.png, 1448, 1631, 112, 112, 0, 0, 0, 0
back/4.png, 1506, 1517, 112, 112, 0, 0, 0, 0
back/3.png, 1590, 1403, 112, 112, 0, 0, 0, 0
back/2.png, 1369, 1859, 112, 112, 0, 0, 0, 0
back/1.png, 1483, 1745, 112, 112, 0, 0, 0, 0
back/0.png, 1562, 1631, 112, 112, 0, 0, 0, 0
